date,product_sku,price,store,is_promo_item,member_promo,quantity
12/6/2019,sku031,1889123.7,storeA015,TRUE,FALSE,6
1/12/2020,sku032,139169.76,storeA026,TRUE,FALSE,7
1/28/2020,sku033,842612.66,storeA026,FALSE,FALSE,9
12/19/2019,sku034,1562245.54,storeA017,FALSE,TRUE,3
1/18/2020,sku035,2685067.47,storeA016,FALSE,FALSE,14
12/2/2019,sku036,3308028.21,storeA011,TRUE,TRUE,13
12/29/2019,sku037,4269037.45,storeA025,FALSE,FALSE,14
,sku038,1216654.91,storeA004,FALSE,TRUE,15
12/6/2019,sku039,4260904.17,storeA011,FALSE,FALSE,17
1/29/2020,sku040,1918356.84,storeA028,TRUE,TRUE,4
1/24/2020,sku041,2163294.19,storeA012,TRUE,FALSE,19
11/17/2019,sku042,306689.37,storeA009,TRUE,FALSE,15
1/29/2020,sku043,1283719.64,storeA006,FALSE,TRUE,9
12/6/2019,sku044,680568.93,storeA011,TRUE,,6
11/17/2019,,,storeA002,TRUE,TRUE,6
11/15/2019,sku046,183580.81,storeA010,FALSE,FALSE,15
11/26/2019,sku047,3143357.31,storeA026,FALSE,FALSE,7
11/2/2019,sku048,2099732.07,storeA010,TRUE,FALSE,8
11/27/2019,sku049,1549790.84,storeA028,FALSE,FALSE,11
12/2/2019,sku050,3242162.42,storeA012,TRUE,FALSE,7
12/19/2019,sku051,3420865.91,storeA018,FALSE,TRUE,3
12/6/2019,sku021,4807684.71,storeA011,TRUE,FALSE,20
11/13/2019,sku022,2708911.59,storeA012,FALSE,FALSE,8
11/11/2019,sku023,834206.72,storeA020,FALSE,TRUE,1
12/4/2019,sku024,3966552.63,storeA005,FALSE,TRUE,4
1/27/2020,sku025,1878222.99,storeA012,TRUE,FALSE,20
11/5/2019,sku026,600917.02,storeA027,FALSE,TRUE,2
1/8/2020,sku027,2492236.91,storeA017,TRUE,FALSE,15
1/18/2020,sku028,3961708.9,storeA023,FALSE,FALSE,15
1/22/2020,sku029,1936187.66,storeA001,TRUE,FALSE,14
1/14/2020,sku030,352590.57,storeA024,TRUE,FALSE,15
1/30/2020,sku031,2358840.35,storeA027,FALSE,TRUE,11
12/28/2019,sku032,4757464.64,storeA002,TRUE,TRUE,3
12/22/2019,sku033,2006538.93,storeA009,FALSE,TRUE,19
1/23/2020,,,storeA018,FALSE,,18
,sku035,2955192.49,storeA005,FALSE,FALSE,6
1/13/2020,sku036,1503554.76,storeA012,FALSE,TRUE,13
1/29/2020,,,storeA006,TRUE,FALSE,7
1/12/2020,sku038,4367120.12,storeA009,TRUE,,17
11/16/2019,sku039,875442.28,storeA016,TRUE,TRUE,12
12/21/2019,sku040,2394041.22,storeA015,FALSE,FALSE,6
11/17/2019,sku041,2472525.61,storeA027,TRUE,TRUE,16
12/7/2019,sku042,1509603.94,storeA021,FALSE,TRUE,20
12/13/2019,sku043,679835.99,storeA002,TRUE,TRUE,10
12/29/2019,sku044,3244238.47,storeA022,TRUE,FALSE,5
11/27/2019,sku045,4110047.35,storeA003,FALSE,FALSE,14
1/27/2020,sku046,4557560.6,storeA009,FALSE,FALSE,16
1/27/2020,sku047,2431494.97,storeA018,TRUE,FALSE,14
11/23/2019,sku048,4455905.13,storeA008,TRUE,FALSE,16
1/15/2020,sku049,2386910.54,storeA028,FALSE,FALSE,7
11/8/2019,sku050,871204.12,storeA015,TRUE,TRUE,4
12/18/2019,sku051,309334.6,storeA013,FALSE,TRUE,19
11/17/2019,sku021,1562225.74,storeA001,FALSE,FALSE,1
12/30/2019,sku022,3115893.31,storeA007,FALSE,FALSE,6
1/26/2020,sku023,4147975.52,storeA024,TRUE,TRUE,3
11/15/2019,sku024,160876.19,storeA014,TRUE,FALSE,14
11/15/2019,,,storeA016,TRUE,TRUE,5
11/22/2019,sku026,2695556.39,storeA005,TRUE,FALSE,14
12/31/2019,sku027,618107.66,storeA012,TRUE,TRUE,12
12/26/2019,sku028,4914623.99,storeA008,FALSE,FALSE,7
12/7/2019,sku029,791797.11,storeA012,TRUE,TRUE,6
1/29/2020,sku030,2712742.14,storeA003,TRUE,FALSE,9
12/16/2019,sku031,1276829.71,storeA011,FALSE,FALSE,8
11/18/2019,sku032,3728575.3,storeA002,FALSE,FALSE,9
1/19/2020,sku033,2002094.5,storeA006,FALSE,TRUE,2
11/1/2019,sku034,317298.94,storeA018,FALSE,FALSE,17
1/23/2020,sku035,2535240.66,storeA010,TRUE,TRUE,11
11/3/2019,sku036,1704664.5,storeA012,FALSE,TRUE,20
11/26/2019,sku037,3693753.47,storeA022,TRUE,FALSE,12
1/2/2020,sku038,2868103.89,storeA022,FALSE,TRUE,2
11/18/2019,sku039,4541080.93,storeA012,TRUE,TRUE,7
11/27/2019,sku040,1897858.31,storeA004,FALSE,FALSE,11
11/29/2019,sku041,3281819.06,storeA016,TRUE,TRUE,15
12/6/2019,sku042,884351.64,storeA021,TRUE,FALSE,17
11/23/2019,sku043,2175105.49,storeA028,FALSE,FALSE,7
11/30/2019,sku044,588612.52,storeA018,FALSE,TRUE,16
11/25/2019,sku045,1525459.77,storeA012,FALSE,TRUE,1
11/12/2019,sku046,960787.13,storeA010,FALSE,TRUE,11
11/14/2019,sku047,2048585.58,storeA001,TRUE,FALSE,6
12/24/2019,sku048,3996069.05,storeA010,TRUE,TRUE,11
1/9/2020,sku049,362077.06,storeA003,TRUE,TRUE,2
12/1/2019,sku050,3218400.91,storeA027,FALSE,FALSE,17
1/12/2020,sku051,2695285.08,storeA020,TRUE,FALSE,19
12/17/2019,sku021,1622351.89,storeA020,TRUE,FALSE,9
1/23/2020,sku022,2432290.31,storeA017,FALSE,FALSE,8
12/11/2019,sku023,4878389.58,storeA009,FALSE,FALSE,9
1/21/2020,sku024,2890827.5,storeA017,TRUE,TRUE,14
11/11/2019,sku025,3754941.16,storeA003,TRUE,FALSE,3
12/24/2019,sku026,1920678.58,storeA023,FALSE,TRUE,1
11/21/2019,sku027,1226999.08,storeA024,TRUE,FALSE,8
1/10/2020,sku028,2317721.53,storeA009,TRUE,TRUE,1
11/21/2019,sku029,4449776.7,storeA005,FALSE,FALSE,11
11/22/2019,sku030,4698824.26,storeA023,FALSE,TRUE,11
1/6/2020,sku031,2959534.14,storeA009,TRUE,TRUE,7
11/18/2019,sku032,2544052.36,storeA006,TRUE,FALSE,10
11/25/2019,sku033,4703453.55,storeA011,TRUE,FALSE,5
11/27/2019,sku034,3705906.76,storeA014,FALSE,,8
11/9/2019,sku035,3964450.2,storeA015,TRUE,TRUE,18
1/3/2020,sku036,3245450.97,storeA001,FALSE,FALSE,4
12/20/2019,sku037,1432948.71,storeA004,FALSE,FALSE,8
12/9/2019,sku038,320347.4,storeA012,TRUE,TRUE,15
1/23/2020,,,storeA007,FALSE,FALSE,7
11/26/2019,sku040,2845034.93,storeA022,FALSE,FALSE,9
12/4/2019,sku041,3543186.17,storeA024,FALSE,FALSE,16
11/1/2019,,,storeA004,FALSE,TRUE,11
11/25/2019,sku043,4830471.06,storeA027,FALSE,TRUE,14
11/10/2019,sku044,4023280.45,storeA007,FALSE,FALSE,4
1/29/2020,sku045,4708118.08,storeA014,FALSE,TRUE,20
12/24/2019,sku046,1892173.76,storeA022,FALSE,TRUE,14
1/30/2020,sku047,467433.91,storeA012,FALSE,FALSE,5
1/30/2020,sku048,3758533.53,storeA020,TRUE,FALSE,8
1/16/2020,sku049,2649311.88,storeA017,TRUE,FALSE,4
11/13/2019,sku050,2866080.05,storeA015,TRUE,FALSE,9
12/4/2019,sku051,3517236.23,storeA003,FALSE,TRUE,12
11/14/2019,sku021,688680.29,storeA003,TRUE,TRUE,11
1/25/2020,sku022,1163780.65,storeA027,TRUE,FALSE,8
1/9/2020,sku023,4775190.16,storeA015,FALSE,,19
1/26/2020,sku024,1638775.43,storeA012,TRUE,FALSE,16
12/12/2019,sku025,2363088.74,storeA018,FALSE,TRUE,20
11/1/2019,sku026,1038972.16,storeA015,FALSE,TRUE,12
1/4/2020,sku027,2718744.32,storeA014,TRUE,FALSE,1
12/13/2019,sku028,3095950.77,storeA004,TRUE,FALSE,12
12/26/2019,sku029,3079016.76,,,FALSE,
11/4/2019,sku030,1720013.53,storeA011,TRUE,FALSE,14
11/16/2019,sku031,4337244.6,storeA028,FALSE,FALSE,2
11/17/2019,sku032,4209195.42,storeA021,FALSE,FALSE,15
11/2/2019,sku033,2437427.03,storeA008,TRUE,FALSE,11
1/30/2020,sku034,2456169.76,storeA005,TRUE,,7
1/30/2020,sku035,2326421.6,storeA028,FALSE,FALSE,14
11/10/2019,sku036,2297721.56,storeA028,TRUE,FALSE,19
12/31/2019,sku037,3979440.09,storeA008,FALSE,TRUE,1
12/1/2019,sku038,4772486.34,storeA011,FALSE,TRUE,8
12/23/2019,sku039,943202.01,storeA024,TRUE,FALSE,1
1/24/2020,sku040,3918045.16,storeA014,TRUE,FALSE,13
11/9/2019,sku041,4817016.16,storeA010,TRUE,TRUE,15
11/17/2019,,,storeA012,FALSE,FALSE,5
1/10/2020,sku043,1560546.28,storeA001,FALSE,FALSE,9
12/15/2019,sku044,2464090.8,storeA022,FALSE,FALSE,10
12/27/2019,,,storeA023,FALSE,TRUE,4
12/25/2019,sku046,480673.94,storeA010,TRUE,TRUE,7
1/18/2020,sku047,1647329.3,storeA016,FALSE,TRUE,3
11/23/2019,,,storeA014,TRUE,FALSE,17
11/2/2019,sku049,778809.87,storeA015,TRUE,TRUE,7
12/24/2019,sku050,3248066.09,storeA015,TRUE,FALSE,2
12/23/2019,sku051,2994447.51,storeA005,TRUE,TRUE,2
12/9/2019,,,storeA019,FALSE,FALSE,2
11/23/2019,sku022,2920590.45,storeA008,FALSE,TRUE,12
12/10/2019,sku023,1789899.02,storeA003,TRUE,FALSE,5
11/9/2019,sku024,1870146.38,storeA003,TRUE,,6
11/25/2019,sku025,170919.5,storeA019,FALSE,TRUE,2
11/29/2019,sku026,3068607.42,storeA024,FALSE,FALSE,20
1/24/2020,sku027,4145808.42,storeA022,TRUE,TRUE,19
11/23/2019,sku028,1971037.09,storeA024,FALSE,FALSE,15
12/20/2019,sku021,2108450.21,storeA023,FALSE,TRUE,3
11/16/2019,sku022,4221548.44,storeA004,TRUE,TRUE,16
12/21/2019,sku023,1296146.22,storeA002,TRUE,TRUE,2
,sku024,756207.49,storeA028,TRUE,TRUE,4
12/18/2019,sku025,242140.89,storeA027,TRUE,FALSE,16
11/16/2019,sku026,2253462.62,storeA023,TRUE,FALSE,14
12/16/2019,sku027,291830.66,storeA022,TRUE,TRUE,7
12/20/2019,sku028,1262760.08,storeA025,FALSE,TRUE,6
1/18/2020,sku029,3702858.91,storeA023,TRUE,FALSE,12
11/4/2019,sku030,1596464.36,storeA026,TRUE,FALSE,18
12/8/2019,sku031,3140330.22,storeA008,TRUE,FALSE,11
12/19/2019,sku032,2424761.79,storeA010,TRUE,FALSE,17
1/25/2020,sku033,1147936.39,storeA015,TRUE,TRUE,18
11/21/2019,sku034,2664325.17,storeA013,TRUE,FALSE,12
1/27/2020,sku035,338879.7,storeA007,FALSE,TRUE,19
11/26/2019,sku036,1029475.62,storeA022,TRUE,TRUE,7
1/9/2020,sku037,1418234.82,storeA023,FALSE,FALSE,15
12/8/2019,sku038,1586806.28,storeA009,FALSE,,2
12/26/2019,,,storeA016,FALSE,FALSE,6
12/9/2019,sku040,3772525.09,storeA003,TRUE,TRUE,8
12/8/2019,sku041,3782061.86,storeA003,TRUE,FALSE,11
12/20/2019,sku042,539821.34,storeA022,TRUE,FALSE,1
1/30/2020,sku043,864167.6,storeA024,TRUE,FALSE,3
1/2/2020,sku044,1057187.68,storeA009,TRUE,FALSE,19
12/7/2019,sku045,2232150.76,storeA002,FALSE,TRUE,18
12/19/2019,sku046,399162.57,storeA010,FALSE,FALSE,5
11/20/2019,sku047,463903.13,storeA028,FALSE,FALSE,2
11/23/2019,sku048,4225205.31,storeA027,TRUE,FALSE,1
1/4/2020,sku049,3844600.6,storeA027,TRUE,TRUE,14
11/10/2019,sku050,2059526.64,storeA025,FALSE,FALSE,1
1/17/2020,sku051,2826920.92,,,FALSE,
1/1/2020,sku021,1601946.27,storeA005,TRUE,TRUE,3
1/19/2020,sku022,748443.3,storeA013,TRUE,TRUE,20
11/26/2019,sku023,2436631.11,storeA019,TRUE,TRUE,17
12/9/2019,sku024,575189.86,storeA024,TRUE,FALSE,4
11/21/2019,sku025,3717088.26,storeA020,FALSE,FALSE,5
11/17/2019,sku026,3119615.17,storeA027,TRUE,FALSE,10
11/16/2019,sku027,1575423.05,storeA016,FALSE,TRUE,18
12/20/2019,sku028,1531932.5,storeA019,TRUE,FALSE,1
12/7/2019,,,storeA017,FALSE,FALSE,3
12/13/2019,sku030,576155.68,storeA027,FALSE,TRUE,20
1/13/2020,sku031,975403.1,storeA015,TRUE,FALSE,15
12/5/2019,,,storeA001,FALSE,FALSE,3
11/7/2019,sku033,2059585.52,storeA027,TRUE,TRUE,2
1/8/2020,sku034,1430241.5,storeA012,FALSE,FALSE,20
12/6/2019,sku035,309446.86,storeA005,TRUE,FALSE,5
11/26/2019,sku036,2272740.82,storeA007,FALSE,FALSE,2
12/2/2019,sku037,1872241.41,storeA004,FALSE,FALSE,11
12/4/2019,sku038,3650442.95,storeA022,FALSE,,10
1/10/2020,sku039,635302.91,storeA013,FALSE,,2
1/22/2020,sku040,3043591.07,storeA009,FALSE,FALSE,9
1/21/2020,sku041,4475541.33,storeA004,TRUE,TRUE,13
11/20/2019,sku042,4574203.29,storeA012,FALSE,FALSE,4
12/2/2019,sku043,4205624.27,storeA006,FALSE,FALSE,14
1/17/2020,sku044,4123506.39,storeA014,FALSE,FALSE,9
12/6/2019,sku045,3876638.69,storeA026,TRUE,FALSE,18
1/6/2020,sku046,3318914.77,storeA005,TRUE,FALSE,9
,sku047,3147770.93,storeA002,FALSE,TRUE,14
1/7/2020,sku048,660797.92,storeA009,FALSE,FALSE,4
1/22/2020,sku049,4559830.91,storeA019,TRUE,TRUE,7
12/20/2019,sku050,4032671.94,storeA012,TRUE,TRUE,12
1/26/2020,sku051,4157040.85,storeA028,FALSE,TRUE,13
1/7/2020,,,storeA020,TRUE,TRUE,2
12/7/2019,sku022,434088.53,storeA024,TRUE,TRUE,11
1/25/2020,sku023,730688.23,storeA028,FALSE,TRUE,10
11/9/2019,sku024,2862754.96,storeA003,FALSE,FALSE,18
12/30/2019,sku025,4205009.45,storeA006,TRUE,TRUE,19
12/9/2019,sku026,4077493.2,storeA023,FALSE,FALSE,7
12/28/2019,sku027,1598083.39,storeA022,TRUE,FALSE,2
1/19/2020,sku028,1076752.1,storeA003,FALSE,TRUE,19
1/8/2020,sku029,789826.09,storeA021,FALSE,TRUE,1
1/21/2020,sku030,2631788.43,storeA017,TRUE,TRUE,1
12/15/2019,sku031,3657555.43,storeA011,TRUE,TRUE,11
11/23/2019,sku032,4151514.09,storeA005,FALSE,TRUE,1
11/6/2019,sku033,4177771.93,storeA005,FALSE,TRUE,17
12/2/2019,sku034,2241589.51,storeA026,FALSE,,1
12/13/2019,sku035,2889047.59,storeA005,TRUE,FALSE,7
12/26/2019,sku036,2272076.88,storeA018,FALSE,TRUE,1
1/7/2020,sku037,1884269.23,storeA014,TRUE,FALSE,11
11/23/2019,sku038,2700470.49,storeA010,TRUE,TRUE,2
1/5/2020,sku039,3242957.52,storeA018,TRUE,TRUE,18
11/28/2019,sku040,1893529.76,storeA015,FALSE,FALSE,20
11/17/2019,sku041,2839111.36,,,FALSE,
12/30/2019,sku042,296722.24,storeA002,FALSE,FALSE,12
12/24/2019,sku043,2221598.26,storeA024,TRUE,FALSE,13
11/25/2019,,,storeA011,TRUE,FALSE,8
12/24/2019,sku045,2898400.73,storeA010,FALSE,TRUE,1
11/4/2019,sku046,4046269.27,storeA023,FALSE,FALSE,6
1/3/2020,sku047,2090428,storeA021,FALSE,TRUE,8
1/6/2020,sku048,1465534.35,storeA007,TRUE,TRUE,14
11/8/2019,sku049,1768986.34,storeA021,FALSE,TRUE,1
1/1/2020,sku050,335636.59,storeA001,FALSE,FALSE,9
12/9/2019,sku051,119923.1,storeA010,TRUE,TRUE,15
12/7/2019,sku021,491857.65,storeA020,TRUE,TRUE,3
1/5/2020,sku022,3758187.41,storeA024,TRUE,FALSE,7
11/3/2019,sku023,2897432.25,storeA025,TRUE,FALSE,5
11/13/2019,sku024,4302875.5,storeA014,FALSE,FALSE,11
11/27/2019,sku025,1581865.46,storeA006,TRUE,FALSE,1
11/3/2019,sku026,990014.51,storeA017,FALSE,TRUE,9
1/9/2020,sku027,2883131.37,storeA006,TRUE,FALSE,15
11/14/2019,sku028,893514.06,storeA005,TRUE,FALSE,10
11/28/2019,sku029,1800541.36,storeA026,FALSE,FALSE,8
12/9/2019,sku030,2454370.51,storeA003,FALSE,TRUE,5
11/8/2019,sku031,2122581.1,storeA009,TRUE,FALSE,2
,sku032,3688168.36,storeA001,FALSE,TRUE,16
11/9/2019,sku033,4446031.33,storeA025,FALSE,TRUE,14
11/22/2019,sku034,742731.22,storeA012,FALSE,TRUE,15
1/18/2020,sku035,146394.96,storeA025,FALSE,FALSE,6
11/3/2019,,,storeA026,FALSE,FALSE,17
11/21/2019,sku037,1577177.83,storeA015,FALSE,FALSE,5
1/30/2020,sku038,3104790.49,storeA026,FALSE,FALSE,5
1/1/2020,sku039,1321402.91,storeA021,TRUE,TRUE,2
1/7/2020,sku040,3065665.78,,,,
1/11/2020,sku041,686265.13,storeA023,TRUE,TRUE,12
12/23/2019,,,storeA005,FALSE,FALSE,10
1/4/2020,sku043,3653504.8,storeA025,TRUE,FALSE,8
12/10/2019,sku044,4353022.62,storeA024,FALSE,FALSE,10
11/18/2019,sku045,831328.85,storeA016,TRUE,FALSE,9
1/24/2020,sku046,3647095.72,storeA003,FALSE,TRUE,9
11/11/2019,sku047,624064.81,storeA009,FALSE,TRUE,11
12/10/2019,sku048,3517152.26,storeA024,TRUE,FALSE,17
11/20/2019,sku049,4775053.2,storeA017,FALSE,FALSE,18
1/1/2020,sku050,1302306.1,storeA024,TRUE,TRUE,18
1/29/2020,,,storeA016,FALSE,FALSE,13
12/1/2019,sku021,1440527.18,storeA005,TRUE,TRUE,15
11/29/2019,sku022,4910740.84,storeA004,TRUE,TRUE,2
11/5/2019,sku023,2458643.94,storeA023,FALSE,FALSE,7
12/29/2019,sku024,989067.81,storeA016,TRUE,TRUE,2
1/21/2020,sku025,1918690.82,storeA014,TRUE,FALSE,13
11/19/2019,sku026,4979319.51,storeA013,TRUE,FALSE,20
12/8/2019,sku027,3019946.15,,,TRUE,
1/27/2020,sku028,176357.61,storeA026,TRUE,TRUE,11
11/9/2019,sku029,582376.86,storeA028,TRUE,TRUE,8
1/8/2020,sku030,3236269.16,storeA011,TRUE,,1
12/24/2019,sku031,4736464.96,storeA002,TRUE,,5
11/20/2019,sku032,2966643.22,storeA023,FALSE,TRUE,19
12/16/2019,sku033,3354399.07,storeA007,TRUE,TRUE,13
1/9/2020,sku034,3209217.82,storeA023,FALSE,FALSE,9
12/19/2019,sku035,484881.66,storeA019,FALSE,FALSE,7
12/14/2019,sku036,2711488.53,storeA010,TRUE,TRUE,1
12/6/2019,sku037,471094.11,storeA013,TRUE,FALSE,2
12/31/2019,sku038,2576554.81,storeA022,TRUE,TRUE,7
12/21/2019,sku039,1640155.25,storeA010,TRUE,FALSE,11
11/14/2019,sku040,1451950.97,storeA006,FALSE,TRUE,19
11/27/2019,sku041,313199.93,storeA021,FALSE,FALSE,14
11/16/2019,sku042,4535155.52,storeA020,FALSE,TRUE,12
1/6/2020,sku043,1722835.33,storeA027,TRUE,TRUE,10
11/5/2019,sku044,161931.4,storeA017,TRUE,FALSE,14
1/26/2020,sku045,1747308.99,storeA011,TRUE,TRUE,9
11/16/2019,sku046,1875718.32,storeA024,TRUE,TRUE,7
1/15/2020,sku047,3503024.18,storeA027,TRUE,FALSE,1
1/20/2020,,,storeA023,FALSE,FALSE,14
12/14/2019,sku049,4952532.44,storeA007,TRUE,TRUE,10
12/27/2019,sku050,4154932.55,storeA028,TRUE,TRUE,3
1/13/2020,sku051,112621.16,storeA017,FALSE,TRUE,6
11/7/2019,sku021,836436.71,storeA008,FALSE,TRUE,20
12/21/2019,sku022,784947.97,storeA012,FALSE,TRUE,3
12/26/2019,sku023,3008191.46,storeA002,FALSE,FALSE,10
12/5/2019,sku024,3701377.12,storeA028,FALSE,TRUE,7
1/6/2020,sku025,1580482.19,storeA018,FALSE,TRUE,14
1/18/2020,sku026,3198905.54,storeA019,FALSE,TRUE,15
,sku027,3486377.67,storeA008,FALSE,,19
1/27/2020,sku028,1010183.38,storeA028,FALSE,TRUE,16
12/31/2019,sku029,2604851.86,storeA007,FALSE,FALSE,18
12/12/2019,sku030,4254914.84,storeA002,TRUE,TRUE,13
11/29/2019,sku031,2503342.62,storeA004,FALSE,TRUE,5
1/24/2020,sku032,1846791.72,storeA022,FALSE,FALSE,12
12/27/2019,sku033,1163785.92,storeA007,FALSE,FALSE,17
12/28/2019,sku034,2684548.13,storeA020,FALSE,FALSE,7
11/20/2019,sku035,2488244.98,storeA005,FALSE,FALSE,13
1/3/2020,sku036,991580.01,storeA026,TRUE,TRUE,7
1/13/2020,sku037,2187339.61,storeA027,FALSE,FALSE,12
11/7/2019,sku038,1709227.83,storeA012,TRUE,FALSE,9
11/25/2019,sku039,4882524.82,storeA006,FALSE,FALSE,7
11/18/2019,,,storeA002,TRUE,TRUE,20
11/19/2019,sku041,1520039.18,storeA028,FALSE,FALSE,5
1/5/2020,sku042,2849237.18,storeA015,TRUE,,8
12/31/2019,sku043,1410866.64,storeA003,TRUE,TRUE,4
11/9/2019,sku044,1327920.53,storeA023,FALSE,FALSE,18
11/12/2019,sku045,759174.72,storeA026,FALSE,FALSE,13
1/6/2020,sku046,4847783.58,storeA005,FALSE,TRUE,20
1/1/2020,sku047,2780140.17,storeA012,FALSE,TRUE,6
1/12/2020,,,storeA025,FALSE,FALSE,3
11/4/2019,sku049,2796877.2,storeA007,FALSE,TRUE,5
12/18/2019,sku050,1604975.4,storeA013,TRUE,TRUE,19
12/6/2019,sku051,2749839.07,storeA022,TRUE,TRUE,19
11/18/2019,sku021,3419783.93,storeA020,TRUE,FALSE,2
11/17/2019,sku022,4775300.42,storeA004,TRUE,FALSE,19
12/3/2019,sku023,1520427.54,storeA019,FALSE,FALSE,18
11/16/2019,sku024,1395067.26,storeA023,TRUE,FALSE,10
12/19/2019,sku025,1621750.59,storeA024,FALSE,TRUE,19
11/26/2019,sku026,2831774.5,storeA027,FALSE,TRUE,16
12/9/2019,sku027,3863908.2,storeA027,FALSE,FALSE,11
1/9/2020,sku028,2526710.26,storeA021,TRUE,FALSE,20
12/3/2019,sku029,3259198.4,storeA018,TRUE,TRUE,5
12/5/2019,,,storeA004,TRUE,FALSE,4
11/9/2019,sku031,3104828.39,storeA027,FALSE,,18
11/11/2019,sku032,2596514.46,storeA020,TRUE,TRUE,4
1/23/2020,sku033,212230.67,storeA028,TRUE,TRUE,14
1/21/2020,sku034,1863250.63,storeA010,TRUE,TRUE,6
12/3/2019,sku035,2856275.97,storeA015,FALSE,TRUE,6
11/6/2019,sku036,4519032.54,storeA005,TRUE,FALSE,3
1/18/2020,sku037,3465980.3,storeA019,TRUE,TRUE,11
11/5/2019,sku038,896617.64,storeA015,TRUE,TRUE,11
1/3/2020,sku039,3493122.42,storeA026,FALSE,FALSE,6
1/5/2020,sku040,4102736.7,storeA023,FALSE,FALSE,2
12/22/2019,sku041,2254784.2,storeA001,FALSE,FALSE,17
11/18/2019,sku042,1482096.74,storeA015,FALSE,TRUE,16
12/5/2019,sku043,635882.15,storeA017,TRUE,TRUE,10
11/16/2019,sku044,265655.46,storeA015,FALSE,TRUE,11
12/9/2019,sku045,3918487.99,storeA006,FALSE,FALSE,8
12/23/2019,sku046,3266642.02,storeA005,TRUE,TRUE,20
1/22/2020,sku047,1930779.56,storeA011,TRUE,FALSE,19
11/23/2019,sku048,3637673.83,storeA005,FALSE,FALSE,16
11/21/2019,sku049,3628616.72,storeA005,TRUE,FALSE,5
,sku050,3417468.97,storeA004,FALSE,FALSE,6
1/17/2020,sku051,695235.7,storeA016,FALSE,TRUE,16
1/2/2020,sku021,1007968.87,storeA006,FALSE,FALSE,11
11/29/2019,sku022,1869652.8,storeA009,FALSE,TRUE,12
11/5/2019,sku023,1182761.01,storeA014,TRUE,TRUE,5
1/5/2020,sku024,3645854.93,storeA001,FALSE,FALSE,19
12/22/2019,sku025,910063.23,storeA010,FALSE,TRUE,15
11/9/2019,sku026,200278.51,storeA015,FALSE,TRUE,8
12/3/2019,sku027,2595436.32,storeA015,TRUE,FALSE,12
12/20/2019,sku028,993719.77,storeA026,TRUE,TRUE,8
12/9/2019,sku029,761502.4,storeA028,TRUE,TRUE,4
1/17/2020,sku030,567309.08,storeA006,FALSE,TRUE,20
12/10/2019,sku031,3762932.46,storeA019,TRUE,FALSE,9
1/6/2020,sku032,1881854.03,storeA001,FALSE,TRUE,6
11/27/2019,sku033,503857.36,storeA013,TRUE,FALSE,13
11/14/2019,sku034,4288739.16,storeA024,TRUE,FALSE,13
12/9/2019,sku035,2486981.98,storeA017,TRUE,FALSE,10
12/31/2019,,,storeA018,TRUE,TRUE,6
11/28/2019,sku037,3666511.24,storeA026,FALSE,FALSE,4
1/4/2020,sku038,3721005.89,storeA021,FALSE,TRUE,2
11/15/2019,sku039,1157733.51,storeA005,TRUE,TRUE,11
12/5/2019,sku040,2648412.05,storeA027,TRUE,FALSE,20
12/2/2019,sku041,4742402.24,storeA026,TRUE,FALSE,5
1/29/2020,sku042,2557361.18,storeA015,FALSE,FALSE,20
11/29/2019,sku043,2638912.11,storeA018,TRUE,,11
1/14/2020,sku044,472216.67,storeA018,FALSE,FALSE,9
1/14/2020,sku045,2665008.26,storeA020,TRUE,FALSE,7
1/6/2020,sku046,1832864.86,storeA018,TRUE,FALSE,19
1/1/2020,sku047,4679096.66,storeA004,FALSE,TRUE,17
1/27/2020,,,storeA005,TRUE,TRUE,12
11/2/2019,sku049,4331758.22,storeA008,TRUE,FALSE,5
11/19/2019,sku050,4358849.15,storeA001,TRUE,FALSE,15
1/12/2020,sku051,2901886.35,storeA006,TRUE,FALSE,11
12/6/2019,,,storeA025,TRUE,TRUE,14
11/11/2019,sku022,4508097.53,storeA017,TRUE,TRUE,18
1/7/2020,sku023,1153958.68,storeA013,TRUE,FALSE,5
1/13/2020,sku024,2124684.59,storeA027,FALSE,TRUE,15
1/4/2020,sku025,4817044.41,storeA015,TRUE,TRUE,13
12/25/2019,sku026,1807260.14,storeA014,TRUE,FALSE,2
12/29/2019,sku027,3872587.86,storeA011,TRUE,FALSE,12
12/9/2019,sku028,782761.63,storeA010,FALSE,TRUE,5
1/25/2020,sku029,4187629.09,storeA020,TRUE,TRUE,17
11/23/2019,sku030,1823840.3,,,TRUE,
11/3/2019,sku031,1571464.96,storeA023,TRUE,TRUE,10
11/23/2019,sku032,2655572.28,storeA016,TRUE,TRUE,1
1/6/2020,sku033,1430711.41,storeA012,FALSE,FALSE,16
12/9/2019,sku034,3651851.15,storeA005,TRUE,TRUE,12
,sku035,2182503.63,storeA007,FALSE,TRUE,6
11/14/2019,sku036,2827457.52,storeA008,FALSE,FALSE,18
1/11/2020,sku037,4840028.38,storeA002,FALSE,FALSE,19
12/30/2019,sku038,2244156.43,storeA014,FALSE,FALSE,14
11/9/2019,sku039,1838441.78,storeA028,FALSE,FALSE,14
1/10/2020,sku040,3600858.03,storeA027,TRUE,FALSE,6
1/20/2020,sku041,365186,storeA021,TRUE,TRUE,7
11/15/2019,sku042,4082110.21,storeA024,TRUE,FALSE,12
1/26/2020,sku043,681627.59,storeA014,TRUE,,9
